"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"321","  0.087004"," -2.879841","  0.486645"
"322","  0.085827"," -2.908907","  0.486880"
"323","  0.083823"," -2.937247","  0.485536"
"324","  0.081132"," -2.964577","  0.482927"
"325","  0.077896"," -2.990640","  0.479373"
"326","  0.074256"," -3.015218","  0.475185"
"327","  0.070346"," -3.038140","  0.470656"
"328","  0.066296"," -3.059293","  0.466049"
"329","  0.062228"," -3.078620","  0.461592"
"330","  0.058261"," -3.096125","  0.457472"
"331","  0.054500"," -3.111863","  0.453833"
"332","  0.051044"," -3.125933","  0.450774"
"333","  0.047973"," -3.138464","  0.448351"
"334","  0.045353"," -3.149606","  0.446580"
"335","  0.043224"," -3.159517","  0.445438"
