"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"256","  0.702491"," -1.472878","  0.388010"
"257","  0.682599"," -1.481613","  0.350435"
"258","  0.662035"," -1.488645","  0.316586"
"259","  0.640758"," -1.494889","  0.287649"
"260","  0.618791"," -1.501492","  0.264868"
"261","  0.596300"," -1.509729","  0.249646"
"262","  0.573646"," -1.520788","  0.243637"
"263","  0.551358"," -1.535466","  0.248728"
"264","  0.529975"," -1.553845","  0.266772"
"265","  0.509793"," -1.575145","  0.298988"
"266","  0.490635"," -1.597928","  0.345197"
"267","  0.471812"," -1.620689","  0.403243"
"268","  0.452355"," -1.642608","  0.469059"
"269","  0.431432"," -1.664037","  0.537532"
"270","  0.408713"," -1.686360","  0.603846"
"271","  0.384504"," -1.711250","  0.664628"
"272","  0.359600"," -1.739746","  0.718321"
"273","  0.334965"," -1.771692","  0.764727"
"274","  0.311417"," -1.805806","  0.804149"
"275","  0.289455"," -1.840256","  0.836710"
"276","  0.269249"," -1.873356","  0.862166"
"277","  0.250753"," -1.904040","  0.880102"
"278","  0.233838"," -1.931950","  0.890249"
"279","  0.218393"," -1.957205","  0.892664"
"280","  0.204346"," -1.980067","  0.887744"
"281","  0.191655"," -2.000684","  0.876164"
"282","  0.180274"," -2.019026","  0.858805"
"283","  0.170144"," -2.034952","  0.836710"
"284","  0.161203"," -2.048324","  0.811035"
"285","  0.153394"," -2.059084","  0.782999"
"286","  0.146682"," -2.067270","  0.753812"
"287","  0.141048"," -2.073000","  0.724612"
"288","  0.136476"," -2.076434","  0.696409"
"289","  0.132942"," -2.077755","  0.670044"
"290","  0.130395"," -2.077152","  0.646171"
"291","  0.128754"," -2.074819","  0.625245"
"292","  0.127901"," -2.070953","  0.607533"
"293","  0.127692"," -2.065765","  0.593128"
"294","  0.127959"," -2.059481","  0.581972"
"295","  0.128524"," -2.052353","  0.573886"
"296","  0.129211"," -2.044663","  0.568595"
"297","  0.129853"," -2.036721","  0.565764"
"298","  0.130307"," -2.028865","  0.565019"
"299","  0.130459"," -2.021446","  0.565972"
"300","  0.130231"," -2.014814","  0.568242"
"301","  0.129583"," -2.009294","  0.571469"
"302","  0.128514"," -2.005161","  0.575323"
"303","  0.127058"," -2.002617","  0.579514"
