"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"241","  1.377587"," -2.969039","  0.291029"
"242","  1.329592"," -3.088221","  0.242761"
"243","  1.279651"," -3.207221","  0.202706"
"244","  1.227348"," -3.324479","  0.171347"
"245","  1.172433"," -3.438466","  0.148903"
"246","  1.114884"," -3.547690","  0.135356"
"247","  1.054953"," -3.650673","  0.130450"
"248","  0.993168"," -3.745931","  0.133665"
"249","  0.930280"," -3.831966","  0.144168"
"250","  0.867154"," -3.907333","  0.160756"
"251","  0.804643"," -3.970794","  0.181852"
"252","  0.743510"," -4.021530","  0.205576"
"253","  0.684452"," -4.059316","  0.229927"
"254","  0.628198"," -4.084569","  0.253009"
"255","  0.575610"," -4.098211","  0.273238"
"256","  0.527697"," -4.101422","  0.289445"
"257","  0.485518"," -4.095404","  0.300874"
"258","  0.450002"," -4.081249","  0.307105"
"259","  0.421774"," -4.059942","  0.307982"
"260","  0.401050"," -4.032435","  0.303566"
"261","  0.387617"," -3.999745","  0.294122"
"262","  0.380888"," -3.963005","  0.280125"
"263","  0.379986"," -3.923469","  0.262244"
"264","  0.383837"," -3.882477","  0.241313"
"265","  0.391253"," -3.841405","  0.218288"
"266","  0.401003"," -3.801597","  0.194181"
"267","  0.411873"," -3.764313","  0.170008"
"268","  0.422721"," -3.730672","  0.146728"
"269","  0.432518"," -3.701604","  0.125195"
"270","  0.440391"," -3.677813","  0.106124"
"271","  0.445657"," -3.659744","  0.090056"
"272","  0.447848"," -3.647569","  0.077348"
