"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"202","  0.939170","  0.104655","  0.034443"
"203","  0.948671","  0.094023","  0.005969"
"204","  0.959086","  0.081660"," -0.015999"
"205","  0.969941","  0.068337"," -0.031655"
"206","  0.980857","  0.054655"," -0.041433"
"207","  0.991547","  0.041016"," -0.045966"
"208","  1.001811","  0.027613"," -0.046032"
"209","  1.011535","  0.014460"," -0.042490"
"210","  1.020692","  0.001460"," -0.036226"
"211","  1.029328"," -0.011520"," -0.028089"
"212","  1.037553"," -0.024594"," -0.018861"
"213","  1.045509"," -0.037848"," -0.009232"
"214","  1.053338"," -0.051348","  0.000203"
"215","  1.061164"," -0.065160","  0.008950"
"216","  1.069073"," -0.079357","  0.016610"
"217","  1.077110"," -0.094008","  0.022887"
"218","  1.085281"," -0.109157","  0.027585"
"219","  1.093559"," -0.124801","  0.030608"
"220","  1.101886"," -0.140878","  0.031962"
"221","  1.110184"," -0.157260","  0.031739"
"222","  1.118352"," -0.173760","  0.030114"
"223","  1.126275"," -0.190148","  0.027321"
"224","  1.133819"," -0.206171","  0.023639"
"225","  1.140839"," -0.221572","  0.019373"
"226","  1.147183"," -0.236113","  0.014833"
"227","  1.152702"," -0.249590","  0.010319"
"228","  1.157261"," -0.261844","  0.006101"
"229","  1.160749"," -0.272774","  0.002411"
