"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"177","  1.297413"," -0.744153","  0.707892"
"178","  1.307220"," -0.804116","  0.700805"
"179","  1.309135"," -0.856143","  0.694415"
"180","  1.303152"," -0.900513","  0.689467"
"181","  1.289562"," -0.937766","  0.686634"
"182","  1.268946"," -0.968583","  0.686413"
"183","  1.242125"," -0.993683","  0.689032"
"184","  1.210092"," -1.013772","  0.694410"
"185","  1.173931"," -1.029519","  0.702135"
"186","  1.134752"," -1.041556","  0.711487"
"187","  1.093629"," -1.050495","  0.721485"
"188","  1.051553"," -1.056951","  0.730944"
"189","  1.009399"," -1.061549","  0.738546"
"190","  0.967906"," -1.064933","  0.742911"
"191","  0.927657"," -1.067756","  0.742667"
"192","  0.889071"," -1.070660","  0.736512"
"193","  0.852397"," -1.074249","  0.723275"
"194","  0.817711"," -1.079060","  0.701968"
"195","  0.784924"," -1.085528","  0.671835"
"196","  0.753785"," -1.093970","  0.632396"
"197","  0.723894"," -1.104575","  0.583480"
"198","  0.694726"," -1.117405","  0.525261"
"199","  0.665654"," -1.132416","  0.458284"
"200","  0.635994"," -1.149482","  0.383478"
"201","  0.605051"," -1.168432","  0.302174"
"202","  0.572191"," -1.189094","  0.216105"
"203","  0.536903"," -1.211335","  0.127400"
"204","  0.498897"," -1.235096","  0.038565"
"205","  0.458191"," -1.260395"," -0.047566"
"206","  0.415226"," -1.287264"," -0.127899"
"207","  0.370955"," -1.315604"," -0.199194"
"208","  0.326847"," -1.344952"," -0.258222"
"209","  0.284735"," -1.374212"," -0.301965"
"210","  0.246413"," -1.401477"," -0.327831"
"211","  0.213024"," -1.424131"," -0.333871"
"212","  0.184372"," -1.439336"," -0.318930"
"213","  0.158475"," -1.444867"," -0.282715"
"214","  0.131634"," -1.440012"," -0.225794"
"215","  0.099179"," -1.426139"," -0.149570"
"216","  0.056841"," -1.406625"," -0.056286"
"217","  0.002412"," -1.386108","  0.050962"
"218"," -0.062898"," -1.369213","  0.168248"
"219"," -0.134172"," -1.359126","  0.290944"
"220"," -0.204072"," -1.356521","  0.413938"
"221"," -0.265369"," -1.359365","  0.531941"
"222"," -0.313528"," -1.363776","  0.639837"
"223"," -0.347961"," -1.365549","  0.733070"
"224"," -0.371451"," -1.361578","  0.807978"
"225"," -0.388345"," -1.350552","  0.862020"
"226"," -0.402694"," -1.332791","  0.893858"
"227"," -0.417167"," -1.309601","  0.903319"
"228"," -0.432883"," -1.282572","  0.891287"
"229"," -0.449830"," -1.253127","  0.859543"
"230"," -0.467424"," -1.222351","  0.810589"
"231"," -0.484947"," -1.191021","  0.747455"
"232"," -0.501792"," -1.159693","  0.673504"
"233"," -0.517539"," -1.128807","  0.592242"
"234"," -0.531952"," -1.098735","  0.507152"
"235"," -0.544939"," -1.069816","  0.421536"
"236"," -0.556508"," -1.042347","  0.338391"
"237"," -0.566733"," -1.016579","  0.260316"
"238"," -0.575727"," -0.992704","  0.189432"
"239"," -0.583631"," -0.970852","  0.127346"
"240"," -0.590598"," -0.951086","  0.075127"
"241"," -0.596792"," -0.933417","  0.033310"
"242"," -0.602384"," -0.917805","  0.001921"
"243"," -0.607535"," -0.904168"," -0.019476"
