"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"204","  1.154827"," -1.005081"," -0.590845"
"205","  1.093419"," -1.039318"," -0.625927"
"206","  1.041872"," -1.077257"," -0.640697"
"207","  0.997734"," -1.119357"," -0.633782"
"208","  0.957829"," -1.165755"," -0.604567"
"209","  0.918522"," -1.216522"," -0.553342"
"210","  0.876353"," -1.271819"," -0.481401"
"211","  0.828976"," -1.331828"," -0.391070"
"212","  0.776052"," -1.396432"," -0.285654"
"213","  0.719637"," -1.464790"," -0.169326"
"214","  0.663666"," -1.535092"," -0.046942"
"215","  0.612602"," -1.604703","  0.076257"
"216","  0.569810"," -1.670723","  0.195056"
"217","  0.536482"," -1.730673","  0.304670"
"218","  0.511561"," -1.782953","  0.401005"
"219","  0.492558"," -1.826888","  0.480781"
"220","  0.476675"," -1.862462","  0.541609"
"221","  0.461674"," -1.890011","  0.582092"
"222","  0.446247"," -1.910024","  0.601891"
"223","  0.429966"," -1.923092","  0.601672"
"224","  0.413007"," -1.929892","  0.582944"
"225","  0.395844"," -1.931179","  0.547840"
"226","  0.379015"," -1.927758","  0.498904"
"227","  0.362993"," -1.920443","  0.438915"
"228","  0.348132"," -1.910032","  0.370746"
"229","  0.334671"," -1.897295","  0.297248"
"230","  0.322748"," -1.882965","  0.221153"
"231","  0.312427"," -1.867744","  0.144993"
"232","  0.303717"," -1.852310","  0.071040"
"233","  0.296586"," -1.837321","  0.001255"
"234","  0.290976"," -1.823420"," -0.062735"
"235","  0.286812"," -1.811233"," -0.119659"
"236","  0.284002"," -1.801357"," -0.168595"
"237","  0.282430"," -1.794337"," -0.208960"
"238","  0.281930"," -1.790635"," -0.240488"
"239","  0.282241"," -1.790601"," -0.263204"
"240","  0.282960"," -1.794453"," -0.277386"
"241","  0.283504"," -1.802289"," -0.283541"
"242","  0.283149"," -1.814125"," -0.282371"
"243","  0.281155"," -1.829949"," -0.274753"
"244","  0.276980"," -1.849754"," -0.261713"
"245","  0.270482"," -1.873500"," -0.244402"
"246","  0.261994"," -1.901019"," -0.224059"
"247","  0.252183"," -1.931886"," -0.201967"
"248","  0.241751"," -1.965358"," -0.179387"
"249","  0.231149"," -2.000435"," -0.157499"
"250","  0.220471"," -2.036017"," -0.137342"
"251","  0.209549"," -2.071093"," -0.119774"
"252","  0.198163"," -2.104853"," -0.105447"
"253","  0.186222"," -2.136723"," -0.094803"
"254","  0.173829"," -2.166321"," -0.088070"
"255","  0.161242"," -2.193403"," -0.085274"
"256","  0.148787"," -2.217824"," -0.086252"
"257","  0.136772"," -2.239515"," -0.090674"
"258","  0.125423"," -2.258485"," -0.098071"
"259","  0.114869"," -2.274818"," -0.107875"
"260","  0.105140"," -2.288678"," -0.119452"
"261","  0.096180"," -2.300289"," -0.132135"
"262","  0.087873"," -2.309929"," -0.145266"
"263","  0.080061"," -2.317905"," -0.158218"
"264","  0.072573"," -2.324536"," -0.170427"
"265","  0.065236"," -2.330136"," -0.181409"
"266","  0.057899"," -2.335004"," -0.190778"
"267","  0.050438"," -2.339409"," -0.198255"
"268","  0.042770"," -2.343587"," -0.203668"
"269","  0.034844"," -2.347738"," -0.206959"
"270","  0.026649"," -2.352025"," -0.208170"
"271","  0.018200"," -2.356573"," -0.207435"
"272","  0.009532"," -2.361470"," -0.204968"
"273","  0.000694"," -2.366770"," -0.201042"
"274"," -0.008263"," -2.372489"," -0.195970"
"275"," -0.017285"," -2.378611"," -0.190089"
"276"," -0.026324"," -2.385087"," -0.183737"
