"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"198","  1.638094"," -0.106506"," -0.084226"
"199","  1.640730"," -0.233222"," -0.064327"
"200","  1.647492"," -0.350350"," -0.037121"
"201","  1.658599"," -0.458684"," -0.005101"
"202","  1.674011"," -0.559326","  0.029506"
"203","  1.693478"," -0.653549","  0.064838"
"204","  1.716596"," -0.742687","  0.099465"
"205","  1.742862"," -0.828052","  0.132425"
"206","  1.771713"," -0.910881","  0.163238"
"207","  1.802532"," -0.992309","  0.191876"
"208","  1.834635"," -1.073375","  0.218701"
"209","  1.867227"," -1.155033","  0.244372"
"210","  1.899354"," -1.238188","  0.269733"
"211","  1.929875"," -1.323742","  0.295689"
"212","  1.957502"," -1.412671","  0.323122"
"213","  1.980917"," -1.506078","  0.352861"
"214","  1.998999"," -1.605202","  0.385746"
"215","  2.011087"," -1.711254","  0.422748"
"216","  2.017180"," -1.825050","  0.465064"
"217","  2.017916"," -1.946493","  0.514043"
"218","  2.014229"," -2.074167","  0.570847"
"219","  2.006809"," -2.205407","  0.635905"
"220","  1.995714"," -2.337045","  0.708441"
"221","  1.980500"," -2.466545","  0.786379"
"222","  1.960969"," -2.592848","  0.866773"
"223","  1.938082"," -2.716271","  0.946536"
"224","  1.914322"," -2.837457","  1.023065"
"225","  1.893080"," -2.956108","  1.094484"
"226","  1.877350"," -3.070400","  1.159512"
"227","  1.868531"," -3.177460","  1.217187"
"228","  1.866123"," -3.274478","  1.266611"
"229","  1.868446"," -3.359622","  1.306829"
"230","  1.873840"," -3.432236","  1.336834"
"231","  1.881564"," -3.492388","  1.355691"
"232","  1.891894"," -3.540267","  1.362753"
"233","  1.905520"," -3.575911","  1.357873"
"234","  1.922752"," -3.599366","  1.341534"
"235","  1.943056"," -3.611068","  1.314854"
"236","  1.965108"," -3.612110","  1.279465"
"237","  1.987207"," -3.604259","  1.237324"
"238","  2.007731"," -3.589733","  1.190524"
"239","  2.025434"," -3.570915","  1.141129"
"240","  2.039539"," -3.550099","  1.091077"
"241","  2.049693"," -3.529331","  1.042127"
"242","  2.055854"," -3.510333","  0.995831"
"243","  2.058203"," -3.494472","  0.953517"
"244","  2.057072"," -3.482765","  0.916267"
"245","  2.052906"," -3.475882","  0.884900"
"246","  2.046241"," -3.474166","  0.859956"
"247","  2.037682"," -3.477649","  0.841681"
