"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"171"," -0.995383"," -1.211446"," -0.669708"
"172"," -0.991267"," -1.219117"," -0.669358"
"173"," -0.987313"," -1.227037"," -0.669197"
"174"," -0.983473"," -1.235270"," -0.669209"
"175"," -0.979686"," -1.243865"," -0.669367"
"176"," -0.975887"," -1.252845"," -0.669632"
"177"," -0.972007"," -1.262212"," -0.669963"
"178"," -0.967987"," -1.271944"," -0.670308"
"179"," -0.963777"," -1.281997"," -0.670618"
"180"," -0.959339"," -1.292317"," -0.670842"
"181"," -0.954657"," -1.302837"," -0.670934"
"182"," -0.949725"," -1.313488"," -0.670852"
"183"," -0.944552"," -1.324199"," -0.670565"
"184"," -0.939158"," -1.334903"," -0.670048"
"185"," -0.933569"," -1.345534"," -0.669283"
"186"," -0.927816"," -1.356026"," -0.668263"
"187"," -0.921931"," -1.366316"," -0.666988"
"188"," -0.915947"," -1.376336"," -0.665464"
"189"," -0.909897"," -1.386020"," -0.663704"
"190"," -0.903804"," -1.395299"," -0.661727"
"191"," -0.897691"," -1.404111"," -0.659556"
"192"," -0.891572"," -1.412401"," -0.657216"
"193"," -0.885460"," -1.420127"," -0.654735"
"194"," -0.879369"," -1.427268"," -0.652145"
"195"," -0.873316"," -1.433830"," -0.649478"
"196"," -0.867320"," -1.439844"," -0.646770"
"197"," -0.861407"," -1.445373"," -0.644055"
"198"," -0.855608"," -1.450505"," -0.641369"
"199"," -0.849958"," -1.455349"," -0.638744"
"200"," -0.844492"," -1.460025"," -0.636212"
"201"," -0.839245"," -1.464656"," -0.633798"
"202"," -0.834245"," -1.469355"," -0.631523"
"203"," -0.829507"," -1.474218"," -0.629400"
"204"," -0.825028"," -1.479316"," -0.627431"
"205"," -0.820784"," -1.484685"," -0.625614"
"206"," -0.816727"," -1.490331"," -0.623936"
"207"," -0.812787"," -1.496223"," -0.622378"
"208"," -0.808882"," -1.502299"," -0.620918"
"209"," -0.804922"," -1.508473"," -0.619531"
"210"," -0.800820"," -1.514646"," -0.618191"
"211"," -0.796502"," -1.520716"," -0.616878"
"212"," -0.791913"," -1.526593"," -0.615571"
"213"," -0.787018"," -1.532200"," -0.614252"
"214"," -0.781802"," -1.537486"," -0.612903"
"215"," -0.776272"," -1.542421"," -0.611507"
"216"," -0.770448"," -1.547002"," -0.610043"
"217"," -0.764362"," -1.551246"," -0.608492"
"218"," -0.758057"," -1.555188"," -0.606832"
"219"," -0.751579"," -1.558874"," -0.605040"
"220"," -0.744979"," -1.562357"," -0.603097"
"221"," -0.738305"," -1.565685"," -0.600983"
"222"," -0.731604"," -1.568905"," -0.598683"
"223"," -0.724920"," -1.572056"," -0.596185"
"224"," -0.718290"," -1.575169"," -0.593481"
"225"," -0.711745"," -1.578261"," -0.590567"
"226"," -0.705304"," -1.581341"," -0.587444"
"227"," -0.698977"," -1.584400"," -0.584115"
"228"," -0.692761"," -1.587417"," -0.580587"
"229"," -0.686641"," -1.590361"," -0.576868"
"230"," -0.680589"," -1.593189"," -0.572973"
"231"," -0.674570"," -1.595856"," -0.568916"
"232"," -0.668544"," -1.598309"," -0.564716"
"233"," -0.662470"," -1.600495"," -0.560395"
"234"," -0.656316"," -1.602357"," -0.555978"
"235"," -0.650063"," -1.603839"," -0.551495"
"236"," -0.643709"," -1.604882"," -0.546977"
"237"," -0.637277"," -1.605434"," -0.542459"
"238"," -0.630817"," -1.605447"," -0.537978"
"239"," -0.624399"," -1.604884"," -0.533572"
"240"," -0.618115"," -1.603722"," -0.529279"
"241"," -0.612070"," -1.601955"," -0.525139"
"242"," -0.606375"," -1.599596"," -0.521188"
"243"," -0.601136"," -1.596678"," -0.517462"
"244"," -0.596445"," -1.593256"," -0.513996"
"245"," -0.592377"," -1.589401"," -0.510820"
"246"," -0.588975"," -1.585205"," -0.507959"
"247"," -0.586255"," -1.580773"," -0.505433"
"248"," -0.584198"," -1.576224"," -0.503255"
"249"," -0.582751"," -1.571692"," -0.501429"
"250"," -0.581833"," -1.567322"," -0.499948"
"251"," -0.581337"," -1.563267"," -0.498794"
"252"," -0.581137"," -1.559684"," -0.497941"
"253"," -0.581100"," -1.556723"," -0.497352"
"254"," -0.581089"," -1.554520"," -0.496982"
"255"," -0.580979"," -1.553177"," -0.496778"
"256"," -0.580665"," -1.552756"," -0.496682"
"257"," -0.580066"," -1.553261"," -0.496633"
"258"," -0.579132"," -1.554637"," -0.496567"
"259"," -0.577846"," -1.556759"," -0.496422"
"260"," -0.576218"," -1.559441"," -0.496136"
"261"," -0.574283"," -1.562441"," -0.495651"
"262"," -0.572095"," -1.565473"," -0.494912"
"263"," -0.569721"," -1.568222"," -0.493868"
"264"," -0.567235"," -1.570370"," -0.492476"
"265"," -0.564711"," -1.571616"," -0.490693"
"266"," -0.562218"," -1.571700"," -0.488485"
"267"," -0.559815"," -1.570423"," -0.485820"
"268"," -0.557549"," -1.567655"," -0.482669"
"269"," -0.555452"," -1.563349"," -0.479009"
"270"," -0.553540"," -1.557538"," -0.474819"
"271"," -0.551817"," -1.550330"," -0.470084"
"272"," -0.550268"," -1.541904"," -0.464798"
"273"," -0.548868"," -1.532495"," -0.458959"
"274"," -0.547572"," -1.522379"," -0.452575"
"275"," -0.546329"," -1.511858"," -0.445662"
"276"," -0.545078"," -1.501236"," -0.438245"
"277"," -0.543755"," -1.490806"," -0.430357"
"278"," -0.542300"," -1.480830"," -0.422038"
"279"," -0.540658"," -1.471530"," -0.413331"
"280"," -0.538783"," -1.463082"," -0.404286"
"281"," -0.536651"," -1.455607"," -0.394952"
"282"," -0.534257"," -1.449178"," -0.385382"
"283"," -0.531630"," -1.443815"," -0.375630"
"284"," -0.528835"," -1.439498"," -0.365752"
"285"," -0.525980"," -1.436160"," -0.355806"
"286"," -0.523222"," -1.433701"," -0.345852"
"287"," -0.520765"," -1.431978"," -0.335952"
"288"," -0.518858"," -1.430814"," -0.326165"
"289"," -0.517791"," -1.429990"," -0.316550"
"290"," -0.517887"," -1.429243"," -0.307161"
"291"," -0.519494"," -1.428270"," -0.298043"
"292"," -0.522974"," -1.426723"," -0.289232"
"293"," -0.528693"," -1.424211"," -0.280753"
"294"," -0.537011"," -1.420305"," -0.272612"
"295"," -0.548270"," -1.414542"," -0.264802"
"296"," -0.562783"," -1.406429"," -0.257297"
"297"," -0.580825"," -1.395458"," -0.250053"
"298"," -0.602615"," -1.381110"," -0.243010"
"299"," -0.628307"," -1.362872"," -0.236096"
"300"," -0.657969"," -1.340252"," -0.229229"
"301"," -0.691577"," -1.312799"," -0.222325"
"302"," -0.728992"," -1.280127"," -0.215302"
"303"," -0.769961"," -1.241936"," -0.208093"
"304"," -0.814106"," -1.198035"," -0.200646"
"305"," -0.860933"," -1.148367"," -0.192940"
"306"," -0.909845"," -1.093025"," -0.184988"
"307"," -0.960167"," -1.032265"," -0.176844"
"308"," -1.011176"," -0.966510"," -0.168607"
"309"," -1.062142"," -0.896345"," -0.160422"
"310"," -1.112366"," -0.822499"," -0.152479"
"311"," -1.161217"," -0.745826"," -0.145004"
"312"," -1.208177"," -0.667266"," -0.138256"
"313"," -1.252863"," -0.587799"," -0.132514"
"314"," -1.295051"," -0.508388"," -0.128069"
"315"," -1.334679"," -0.429913"," -0.125206"
"316"," -1.371836"," -0.353113"," -0.124201"
"317"," -1.406737"," -0.278527"," -0.125300"
"318"," -1.439686"," -0.206457"," -0.128714"
"319"," -1.471036"," -0.136949"," -0.134607"
"320"," -1.501143"," -0.069796"," -0.143079"
"321"," -1.530318"," -0.004567"," -0.154155"
"322"," -1.558785","  0.059351"," -0.167765"
"323"," -1.586636","  0.122694"," -0.183738"
"324"," -1.613795","  0.186253"," -0.201784"
"325"," -1.639992","  0.250803"," -0.221500"
"326"," -1.664740","  0.317035"," -0.242379"
"327"," -1.687330","  0.385474"," -0.263830"
"328"," -1.706841","  0.456418"," -0.285209"
"329"," -1.722160","  0.529875"," -0.305856"
"330"," -1.732026","  0.605509"," -0.325135"
"331"," -1.735079","  0.682608"," -0.342474"
"332"," -1.729938","  0.760063"," -0.357397"
"333"," -1.715287","  0.836376"," -0.369562"
"334"," -1.689973","  0.909690"," -0.378770"
"335"," -1.653110","  0.977857"," -0.384988"
"336"," -1.604163","  1.038529"," -0.388343"
"337"," -1.543009","  1.089273"," -0.389111"
"338"," -1.469959","  1.127698"," -0.387697"
