Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
74,1.576388931,0.696487486,5.940306875,-0.966862208,-0.708711083,5.634856931,379.444675,276.440237,0,900.429851,315.578614,0,61.98321929,49.56505801,51.31941953,38.01678071,50.43494199,48.68058047
75,1.517116708,0.701520819,5.647142417,-1.031551097,-0.728327194,5.942752333,378.929532,276.5524,0,901.113059,315.484313,0,59.52587093,49.06261453,48.72470836,40.47412907,50.93738547,51.27529164
76,1.464780597,0.707183319,5.340313514,-1.100342208,-0.741931917,6.241992056,379.601814,276.720251,0,901.851515,314.87191,0,57.10372205,48.80104093,46.10751704,42.89627795,51.19895907,53.89248296
77,1.408345861,0.711587486,5.074477944,-1.170395542,-0.745095806,6.528866486,378.712229,276.748073,0,902.500527,314.496596,0,54.61369099,48.84984198,43.73289076,45.38630901,51.15015802,56.26710924
78,1.355063917,0.717249986,4.785040167,-1.234453319,-0.74667775,6.839234958,379.017745,276.755791,0,903.212815,313.958856,0,52.32882399,48.99490381,41.16420263,47.67117601,51.00509619,58.83579737
79,1.298944472,0.707497903,4.532869042,-1.293146653,-0.74952525,7.140947722,379.035145,277.061483,0,903.372258,313.347812,0,50.11183672,48.55776666,38.82936604,49.88816328,51.44223334,61.17063396
80,1.256066694,0.704666653,4.300573486,-1.343635542,-0.730225528,7.415456889,378.643172,276.499405,0,903.890538,312.632965,0,48.31579082,49.10937995,36.70674579,51.68420918,50.89062005,63.29325421
81,1.213819472,0.687679153,4.08691125,-1.390337764,-0.714089694,7.707277431,378.420065,275.92426,0,904.215079,311.467608,0,46.61083653,49.05795661,34.65190664,53.38916347,50.94204339,65.34809336
82,1.163375028,0.672893736,3.849646792,-1.430413319,-0.697637472,8.007753667,378.234088,275.577224,0,904.516445,310.148855,0,44.85235,49.09729396,32.46619531,55.14765,50.90270604,67.53380469
83,1.105994472,0.652131236,3.637226792,-1.471119986,-0.68403275,8.262478389,378.868244,275.380178,0,904.503222,309.056991,0,42.91600121,48.8062276,30.56568828,57.08399879,51.1937724,69.43431172
84,1.047668083,0.633885403,3.416111222,-1.497942208,-0.655557764,8.545643236,379.847209,274.781468,0,904.88695,307.332143,0,41.15587082,49.15962325,28.55861349,58.84412918,50.84037675,71.44138651
85,0.990918083,0.607460403,3.204933444,-1.518453319,-0.633726931,8.755852958,380.676422,273.90182,0,904.861728,306.116679,0,39.48869754,48.94187899,26.79534051,60.51130246,51.05812101,73.20465949
86,0.931645861,0.585124986,2.997482319,-1.537386653,-0.606833875,8.978427944,382.479202,273.087394,0,905.005243,304.496989,0,37.73323583,49.08936082,25.02926503,62.26676417,50.91063918,74.97073497
87,0.864176417,0.559014569,2.828540097,-1.560106653,-0.578675264,9.194820306,382.076322,272.653976,0,904.979308,302.934587,0,35.64667953,49.13593785,23.52537063,64.35332047,50.86406215,76.47462937
88,0.800805569,0.529758333,2.633511194,-1.589768875,-0.545454431,9.390191694,384.24654,272.04859,0,905.269336,301.241891,0,33.49845772,49.27009343,21.90266359,66.50154228,50.72990657,78.09733641
89,0.741848625,0.512770833,2.470780083,-1.618484431,-0.509386097,9.559595986,385.05765,270.599142,0,905.135187,300.233365,0,31.42982823,50.16556832,20.53784578,68.57017177,49.83443168,79.46215422
90,0.680369458,0.4850875,2.290657861,-1.643097764,-0.473634153,9.741365569,387.710278,269.802479,0,905.255487,298.480032,0,29.28250727,50.5973239,19.03801031,70.71749273,49.4026761,80.96198969
91,0.617944458,0.47093125,2.146560069,-1.650671097,-0.429339708,9.909533347,387.937178,269.78769,0,905.504595,296.777428,0,27.23883546,52.30994576,17.80477303,72.76116454,47.69005424,82.19522697
92,0.573175014,0.451741667,1.983828958,-1.661084431,-0.380615819,10.06409931,390.453419,271.326506,0,905.275246,295.345399,0,25.65391478,54.27255407,16.46614185,74.34608522,45.72744593,83.53385815
93,0.516425014,0.437585417,1.864575625,-1.671813319,-0.337903319,10.20877306,391.229541,272.802479,0,905.15752,294.397429,0,23.60003506,56.42704997,15.44373209,76.39996494,43.57295003,84.55626791
94,0.478906958,0.419339583,1.742837833,-1.668973319,-0.297721931,10.34850069,392.308784,274.049144,0,905.182955,293.083057,0,22.29672498,58.48028031,14.4139363,77.70327502,41.51971969,85.5860637
95,0.439812514,0.40109375,1.633522278,-1.668026653,-0.266399431,10.41898278,393.960924,278.993147,0,905.174645,292.473542,0,20.86556322,60.08956521,13.55338388,79.13443678,39.91043479,86.44661612
96,0.411437514,0.374039583,1.532902278,-1.658244431,-0.242353875,10.49935708,394.008608,281.785489,0,905.124414,291.996357,0,19.87926285,60.68195213,12.73993713,80.12073715,39.31804787,87.26006287
97,0.384323625,0.353277083,1.438493389,-1.646568875,-0.217675556,10.52037804,395.211574,284.548027,0,905.189003,292.103441,0,18.92387829,61.87502417,12.02867175,81.07612171,38.12497583,87.97132825
98,0.358470847,0.342266667,1.370171153,-1.619431097,-0.206918333,10.56241999,394.91936,288.829988,0,904.993295,292.282187,0,18.12379265,62.32265387,11.48259533,81.87620735,37.67734613,88.51740467
99,0.333248625,0.32936875,1.300606708,-1.585666653,-0.199008611,10.56860263,396.435134,289.571197,0,904.744156,292.499062,0,17.36651059,62.33589367,10.95782096,82.63348941,37.66410633,89.04217904
100,0.310233347,0.313639583,1.234768931,-1.553479986,-0.190466111,10.58344096,398.320016,291.889242,0,904.580683,293.214392,0,16.64597992,62.21702845,10.44801998,83.35402008,37.78297155,89.55198002
101,0.302351403,0.302314583,1.196260042,-1.512142208,-0.192048056,10.63661165,397.971429,294.56152,0,904.396499,293.688975,0,16.66312854,61.15239291,10.10963418,83.33687146,38.84760709,89.89036582
102,0.298252792,0.288472917,1.160235597,-1.481217764,-0.195844722,10.67247096,398.259079,295.766627,0,904.185221,294.406761,0,16.76076014,59.56275252,9.805327224,83.23923986,40.43724748,90.19467278
103,0.279651389,0.280922917,1.134148931,-1.460391097,-0.2078675,10.72687818,397.118629,296.954699,0,904.094127,295.375715,0,16.07152648,57.47308194,9.561979076,83.92847352,42.52691806,90.43802092
104,0.263256944,0.273058333,1.106820042,-1.441142208,-0.212613333,10.76397401,396.663199,298.754332,0,904.021746,296.41611,0,15.44573312,56.22282543,9.323892205,84.55426688,43.77717457,90.67610779
105,0.248438889,0.25953125,1.075764486,-1.432937764,-0.214511667,10.77015665,399.537647,300.404799,0,904.139768,297.419685,0,14.77592118,54.74847126,9.081307173,85.22407882,45.25152874,90.91869283
106,0.227630556,0.246004167,1.065826708,-1.422208875,-0.219573889,10.7367704,400.053055,299.733641,0,904.372498,298.477224,0,13.79713391,52.83843681,9.030442184,86.20286609,47.16156319,90.96955782
107,0.2071375,0.231533333,1.042224486,-1.410217764,-0.217042778,10.70462068,398.038469,300.941277,0,904.137481,299.241369,0,12.80717382,51.61517245,8.872377828,87.19282618,48.38482755,91.12762217
108,0.187905556,0.218320833,0.999988917,-1.391599986,-0.210082222,10.68607276,404.367679,304.254388,0,904.154675,299.527758,0,11.89647966,50.96154906,8.55710798,88.10352034,49.03845094,91.44289202
109,0.162683333,0.199760417,0.981355583,-1.366039986,-0.207234722,10.65268651,404.994604,303.848492,0,904.26601,299.920225,0,10.64177744,49.08176968,8.435207429,89.35822256,50.91823032,91.56479257
110,0.145658333,0.180570833,0.972660028,-1.353417764,-0.210398611,10.62177332,403.478287,301.824789,0,904.098069,300.081251,0,9.716540315,46.18540807,8.389025998,90.28345969,53.81459193,91.610974
111,0.125165278,0.162954167,0.950300028,-1.330697764,-0.195211944,10.61064457,401.591515,302.537024,0,903.948471,299.511917,0,8.597325036,45.49681324,8.219916805,91.40267496,54.50318676,91.78008319
112,0.117598611,0.15194375,0.944088917,-1.310817764,-0.183821944,10.55747388,404.535528,303.660018,0,903.953767,299.416958,0,8.232796345,45.25291074,8.208353367,91.76720366,54.74708926,91.79164663
113,0.1106625,0.134327083,0.927940028,-1.276422208,-0.171166389,10.52779721,407.414596,305.422765,0,903.622596,299.109158,0,7.978063584,43.97052492,8.100220952,92.02193642,56.02947508,91.89977905
114,0.098997222,0.119541667,0.94036225,-1.246759986,-0.151866667,10.48699181,408.359309,306.678512,0,903.435908,298.726691,0,7.356246848,44.04495072,8.229046247,92.64375315,55.95504928,91.77095375
115,0.093952778,0.105070833,0.982597806,-1.211102208,-0.140793056,10.44124028,405.990034,306.437186,0,903.197215,298.775391,0,7.199143237,42.73536623,8.601293176,92.80085676,57.26463377,91.39870682
