Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
37,0.17025,0.725114569,4.483180153,-0.127484444,0.554313319,5.319542361,296.95651,274.201221,0,749.514068,288.35132,0,57.1818287,56.67490726,45.73403099,42.8181713,43.32509274,54.26596901
38,0.162998611,0.725429153,4.454609042,-0.137897778,0.547352764,5.383841792,296.943202,275.089379,0,749.996984,286.736396,0,54.1710094,56.99555778,45.27754539,45.8289906,43.00444222,54.72245461
39,0.153225,0.714733319,4.435975708,-0.147364444,0.545770819,5.444431653,297.242683,276.460377,0,750.585778,285.666245,0,50.97484387,56.7021795,44.89668843,49.02515613,43.2978205,55.10331157
40,0.1333625,0.685477069,4.372622375,-0.159671111,0.547036375,5.479054431,298.10405,278.913127,0,750.074312,284.234635,0,45.51099087,55.61619409,44.38454957,54.48900913,44.38380591,55.61545043
41,0.124219444,0.661568736,4.342809042,-0.179235556,0.557793597,5.518623319,297.019895,280.352607,0,749.720127,283.421007,0,40.9350462,54.25530361,44.03831901,59.0649538,45.74469639,55.96168099
42,0.105933333,0.644581236,4.300573486,-0.191542222,0.557793597,5.556955681,296.203701,281.708239,0,749.733406,281.80664,0,35.61076914,53.60900929,43.62729659,64.38923086,46.39099071,56.37270341
43,0.101834722,0.633885403,4.248400139,-0.204795556,0.567285264,5.618782069,296.73748,283.756141,0,750.267961,279.791106,0,33.21091543,52.77230125,43.05585981,66.78908457,47.22769875,56.94414019
44,0.098366667,0.625706236,4.201195694,-0.213631111,0.583737486,5.678135403,295.937004,285.524247,0,751.233155,278.617337,0,31.52800234,51.73504353,42.52510269,68.47199766,48.26495647,57.47489731
45,0.090484722,0.622560403,4.14281125,-0.21868,0.594494708,5.710285125,295.909032,287.765198,0,751.174947,277.640475,0,29.26747967,51.15301658,42.04578025,70.73252033,48.84698342,57.95421975
46,0.090169444,0.617527069,4.167655694,-0.223728889,0.595127486,5.741198319,295.429735,289.180337,0,751.17631,276.730867,0,28.72568436,50.92357643,42.0599162,71.27431564,49.07642357,57.9400838
47,0.087331944,0.607774986,4.14281125,-0.226568889,0.598291375,5.759746236,294.951146,291.565251,0,751.25499,276.659185,0,27.82150768,50.39316291,41.83577077,72.17849232,49.60683709,58.16422923
48,0.080080556,0.592045819,4.093122361,-0.23004,0.600189708,5.769638458,294.629007,293.194078,0,750.999465,275.929089,0,25.82239523,49.65846141,41.50077687,74.17760477,50.34153859,58.49922313
49,0.087647222,0.581664569,4.059582361,-0.231302222,0.602720819,5.798078597,294.364834,294.567321,0,751.097948,274.998364,0,27.47997332,49.11108959,41.18200431,72.52002668,50.88891041,58.81799569
50,0.083863889,0.570024986,4.013620139,-0.236351111,0.609364986,5.836410958,293.756263,295.740838,0,751.483399,274.342207,0,26.18986896,48.33218863,40.74728394,73.81013104,51.66781137,59.25271606
51,0.088593056,0.567508319,3.976353472,-0.239191111,0.608099431,5.847539708,293.967346,296.656906,0,750.423855,273.94765,0,27.02786302,48.27361162,40.47635086,72.97213698,51.72638838,59.52364914
52,0.088908333,0.564362486,3.958962361,-0.2414,0.616641931,5.908129556,293.659446,297.08048,0,750.476886,272.953943,0,26.91676968,47.78665331,40.12288924,73.08323032,52.21334669,59.87711076
53,0.095213889,0.573799986,3.939086806,-0.242346667,0.627082764,5.924204417,293.29933,297.304952,0,749.845936,272.568787,0,28.20646172,47.78151623,39.93683971,71.79353828,52.21848377,60.06316029
54,0.106248611,0.584810403,3.946540139,-0.248342222,0.628031931,5.973665528,292.825632,296.816431,0,749.693677,272.197988,0,29.96372188,48.21817203,39.78284596,70.03627812,51.78182797,60.21715404
55,0.115706944,0.592045819,3.939086806,-0.251182222,0.626766375,6.020653583,293.070218,297.29538,0,750.432151,271.8113,0,31.53730199,48.57563964,39.5500952,68.46269801,51.42436036,60.4499048
56,0.119805556,0.595506236,3.957720139,-0.246764444,0.625500819,6.010761361,292.449251,296.437919,0,749.353815,271.912985,0,32.68285881,48.77172768,39.7023372,67.31714119,51.22827232,60.2976628
57,0.126426389,0.604943736,3.95275125,-0.242031111,0.628664708,6.045384139,292.118241,297.622679,0,749.241922,270.934997,0,34.31233966,49.03855343,39.53488422,65.68766034,50.96144657,60.46511578
