"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"254","  0.888491"," -1.619722"," -0.124563"
"255","  0.876957"," -1.616632"," -0.029867"
"256","  0.867368"," -1.614620","  0.075682"
"257","  0.859941"," -1.613599","  0.187334"
"258","  0.854483"," -1.613398","  0.299873"
"259","  0.850520"," -1.613890","  0.407989"
"260","  0.847532"," -1.615028","  0.506688"
"261","  0.845131"," -1.616811","  0.591661"
"262","  0.843125"," -1.619212","  0.659549"
"263","  0.841471"," -1.622134","  0.708116"
"264","  0.840190"," -1.625409","  0.736305"
"265","  0.839302"," -1.628826","  0.744233"
"266","  0.838792"," -1.632176","  0.733095"
