"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"189","  0.237118"," -2.720949","  0.177295"
"190","  0.232573"," -2.657584","  0.147297"
"191","  0.234136"," -2.585839","  0.113664"
"192","  0.241489"," -2.505720","  0.077791"
"193","  0.253459"," -2.417329","  0.041686"
"194","  0.268588"," -2.321464","  0.007330"
"195","  0.285530"," -2.219787"," -0.023706"
"196","  0.303204"," -2.114678"," -0.050360"
"197","  0.320775"," -2.008925"," -0.071997"
"198","  0.337560"," -1.905402"," -0.088272"
"199","  0.352952"," -1.806802"," -0.099022"
"200","  0.366385"," -1.715456"," -0.104206"
"201","  0.377348"," -1.633227"," -0.103893"
"202","  0.385431"," -1.561461"," -0.098276"
"203","  0.390376"," -1.500974"," -0.087685"
"204","  0.392119"," -1.452087"," -0.072598"
"205","  0.390803"," -1.414660"," -0.053629"
"206","  0.386777"," -1.388160"," -0.031510"
"207","  0.380561"," -1.371727"," -0.007050"
"208","  0.372799"," -1.364244","  0.018902"
"209","  0.364197"," -1.364406","  0.045511"
"210","  0.355466"," -1.370793","  0.071989"
"211","  0.347265"," -1.381926","  0.097634"
"212","  0.340164"," -1.396334","  0.121851"
"213","  0.334611"," -1.412603","  0.144161"
"214","  0.330926"," -1.429434","  0.164207"
"215","  0.329294"," -1.445681","  0.181752"
"216","  0.329771"," -1.460394","  0.196671"
"217","  0.332297"," -1.472837","  0.208944"
"218","  0.336712"," -1.482500","  0.218645"
"219","  0.342765"," -1.489102","  0.225937"
"220","  0.350139"," -1.492571","  0.231057"
"221","  0.358464"," -1.493021","  0.234304"
"222","  0.367344"," -1.490723","  0.236024"
"223","  0.376375"," -1.486061","  0.236595"
"224","  0.385173"," -1.479503","  0.236403"
"225","  0.393394"," -1.471554","  0.235826"
"226","  0.400759"," -1.462727","  0.235211"
