"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"186","  4.695583","  1.376273","  0.227390"
"187","  4.808523","  1.243759","  0.120105"
"188","  4.877688","  1.104789","  0.020800"
"189","  4.906113","  0.961280"," -0.068251"
"190","  4.897664","  0.814824"," -0.145380"
"191","  4.856801","  0.666760"," -0.209556"
"192","  4.788326","  0.518254"," -0.260381"
"193","  4.697169","  0.370370"," -0.298046"
"194","  4.588195","  0.224133"," -0.323270"
"195","  4.466058","  0.080559"," -0.337213"
"196","  4.335082"," -0.059339"," -0.341373"
"197","  4.199184"," -0.194585"," -0.337482"
"198","  4.061813"," -0.324276"," -0.327388"
"199","  3.925914"," -0.447647"," -0.312944"
"200","  3.793913"," -0.564109"," -0.295898"
"201","  3.667712"," -0.673296"," -0.277807"
"202","  3.548710"," -0.775074"," -0.259956"
"203","  3.437837"," -0.869548"," -0.243311"
"204","  3.335612"," -0.957038"," -0.228504"
"205","  3.242217"," -1.038033"," -0.215852"
"206","  3.157570"," -1.113141"," -0.205396"
"207","  3.081406"," -1.183004"," -0.196979"
"208","  3.013341"," -1.248217"," -0.190315"
"209","  2.952901"," -1.309235"," -0.185047"
"210","  2.899523"," -1.366309"," -0.180758"
"211","  2.852501"," -1.419472"," -0.176911"
"212","  2.810917"," -1.468600"," -0.172727"
"213","  2.773577"," -1.513572"," -0.167063"
"214","  2.739056"," -1.554473"," -0.158401"
"215","  2.705876"," -1.591745"," -0.145092"
"216","  2.672829"," -1.626153"," -0.125869"
"217","  2.639314"," -1.658505"," -0.100463"
"218","  2.605452"," -1.689206"," -0.069978"
"219","  2.571853"," -1.717951"," -0.036712"
"220","  2.539096"," -1.743798"," -0.003414"
"221","  2.507257"," -1.765674","  0.027690"
"222","  2.475800"," -1.783007","  0.055572"
"223","  2.443863"," -1.796133","  0.080471"
"224","  2.410711"," -1.806244","  0.103398"
"225","  2.376048"," -1.814995","  0.125458"
"226","  2.340083"," -1.824026","  0.147348"
"227","  2.303398"," -1.834642","  0.169225"
"228","  2.266760"," -1.847718","  0.190837"
"229","  2.230962"," -1.863765","  0.211760"
"230","  2.196733"," -1.883042","  0.231591"
"231","  2.164686"," -1.905645","  0.250054"
"232","  2.135299"," -1.931541","  0.267023"
"233","  2.108906"," -1.960570","  0.282503"
"234","  2.085697"," -1.992433","  0.296602"
"235","  2.065724"," -2.026696","  0.309484"
"236","  2.048911"," -2.062797","  0.321345"
"237","  2.035078"," -2.100075","  0.332386"
"238","  2.023956"," -2.137806","  0.342787"
"239","  2.015219"," -2.175240","  0.352692"
"240","  2.008504"," -2.211644","  0.362201"
"241","  2.003439"," -2.246333","  0.371357"
"242","  1.999659"," -2.278703","  0.380141"
"243","  1.996825"," -2.308253","  0.388478"
"244","  1.994634"," -2.334600","  0.396229"
"245","  1.992824"," -2.357493","  0.403206"
"246","  1.991180"," -2.376806","  0.409175"
"247","  1.989528"," -2.392543","  0.413872"
"248","  1.987734"," -2.404821","  0.417017"
"249","  1.985692"," -2.413862","  0.418331"
"250","  1.983324"," -2.419976","  0.417559"
"251","  1.980569"," -2.423542","  0.414492"
"252","  1.977381"," -2.424990","  0.408988"
"253","  1.973720"," -2.424774","  0.400992"
"254","  1.969558"," -2.423349","  0.390555"
"255","  1.964869"," -2.421144","  0.377850"
"256","  1.959637"," -2.418539","  0.363178"
"257","  1.953847"," -2.415850","  0.346978"
"258","  1.947487"," -2.413319","  0.329822"
"259","  1.940546"," -2.411112","  0.312405"
"260","  1.933011"," -2.409323","  0.295533"
"261","  1.924872"," -2.407981","  0.280094"
"262","  1.916131"," -2.407067","  0.267025"
"263","  1.906812"," -2.406520","  0.257270"
"264","  1.896985"," -2.406238","  0.251728"
"265","  1.886778"," -2.406077","  0.251185"
"266","  1.876376"," -2.405824","  0.256254"
"267","  1.865990"," -2.405184","  0.267298"
"268","  1.855789"," -2.403778","  0.284375"
"269","  1.845812"," -2.401202","  0.307208"
"270","  1.835914"," -2.397143","  0.335188"
"271","  1.825786"," -2.391530","  0.367417"
"272","  1.815080"," -2.384647","  0.402769"
"273","  1.803594"," -2.377113","  0.439953"
"274","  1.791411"," -2.369732","  0.477566"
"275","  1.778907"," -2.363263","  0.514146"
"276","  1.766622"," -2.358224","  0.548256"
"277","  1.755068"," -2.354827","  0.578574"
"278","  1.744579"," -2.353037","  0.604006"
"279","  1.735264"," -2.352691","  0.623769"
"280","  1.727042"," -2.353602","  0.637444"
"281","  1.719734"," -2.355613","  0.644982"
"282","  1.713139"," -2.358599","  0.646670"
"283","  1.707082"," -2.362444","  0.643079"
"284","  1.701436"," -2.367016","  0.634993"
"285","  1.696120"," -2.372152","  0.623338"
"286","  1.691086"," -2.377655","  0.609114"
"287","  1.686312"," -2.383304","  0.593334"
