"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"219","  1.929875"," -1.690045","  0.351525"
"220","  1.920407"," -1.740489","  0.340295"
"221","  1.910940"," -1.789084","  0.330185"
"222","  1.901787"," -1.835619","  0.321560"
"223","  1.893210"," -1.879933","  0.314664"
"224","  1.885417"," -1.921920","  0.309629"
"225","  1.878558"," -1.961521","  0.306483"
"226","  1.872728"," -1.998723","  0.305162"
"227","  1.867967"," -2.033554","  0.305525"
"228","  1.864267"," -2.066076","  0.307372"
"229","  1.861575"," -2.096384","  0.310460"
"230","  1.859806"," -2.124593","  0.314515"
"231","  1.858844"," -2.150833","  0.319252"
"232","  1.858554"," -2.175242","  0.324384"
"233","  1.858789"," -2.197954","  0.329635"
"234","  1.859394"," -2.219097","  0.334751"
"235","  1.860214"," -2.238782","  0.339505"
"236","  1.861100"," -2.257096","  0.343703"
"237","  1.861908"," -2.274096","  0.347188"
"238","  1.862510"," -2.289810","  0.349845"
"239","  1.862788"," -2.304231","  0.351595"
"240","  1.862644"," -2.317324","  0.352401"
"241","  1.861995"," -2.329030","  0.352262"
"242","  1.860780"," -2.339278","  0.351213"
"243","  1.858956"," -2.347986","  0.349318"
"244","  1.856503"," -2.355080","  0.346666"
"245","  1.853422"," -2.360497","  0.343368"
"246","  1.849736"," -2.364196","  0.339549"
"247","  1.845488"," -2.366163","  0.335342"
"248","  1.840741"," -2.366422","  0.330887"
"249","  1.835574"," -2.365029","  0.326324"
"250","  1.830073"," -2.362081","  0.321786"
"251","  1.824337"," -2.357705","  0.317397"
"252","  1.818461"," -2.352057","  0.313268"
"253","  1.812541"," -2.345310","  0.309491"
"254","  1.806664"," -2.337649","  0.306134"
"255","  1.800906"," -2.329260","  0.303242"
"256","  1.795333"," -2.320320","  0.300836"
"257","  1.789994"," -2.310995","  0.298907"
"258","  1.784924"," -2.301427","  0.297425"
"259","  1.780144"," -2.291738","  0.296338"
"260","  1.775657"," -2.282021","  0.295573"
"261","  1.771452"," -2.272338","  0.295048"
"262","  1.767500"," -2.262723","  0.294669"
"263","  1.763761"," -2.253181","  0.294339"
"264","  1.760179"," -2.243692","  0.293962"
"265","  1.756695"," -2.234225","  0.293452"
