"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"204","  0.666725"," -2.022580","  0.706755"
"205","  0.645337"," -2.084158","  0.655522"
"206","  0.623366"," -2.143505","  0.607293"
"207","  0.601130"," -2.199997","  0.562767"
"208","  0.578768"," -2.253160","  0.522638"
"209","  0.556280"," -2.302797","  0.487566"
"210","  0.533585"," -2.348984","  0.458092"
"211","  0.510581"," -2.391979","  0.434574"
"212","  0.487170"," -2.432125","  0.417153"
"213","  0.463273"," -2.469773","  0.405751"
"214","  0.438846"," -2.505243","  0.400088"
"215","  0.413871"," -2.538800","  0.399712"
"216","  0.388369"," -2.570660","  0.404036"
"217","  0.362391"," -2.600994","  0.412375"
"218","  0.336023"," -2.629940","  0.423985"
"219","  0.309382"," -2.657613","  0.438097"
"220","  0.282616"," -2.684107","  0.453950"
"221","  0.255900"," -2.709505","  0.470820"
"222","  0.229428"," -2.733872","  0.488040"
"223","  0.203405"," -2.757258","  0.505020"
"224","  0.178037"," -2.779689","  0.521256"
"225","  0.153523"," -2.801170","  0.536343"
"226","  0.130043"," -2.821680","  0.549971"
"227","  0.107753"," -2.841177","  0.561930"
"228","  0.086780"," -2.859600","  0.572107"
"229","  0.067217"," -2.876879","  0.580471"
"230","  0.049122"," -2.892945","  0.587074"
"231","  0.032523"," -2.907738","  0.592033"
"232","  0.017416"," -2.921224","  0.595522"
"233","  0.003779"," -2.933398","  0.597760"
"234"," -0.008430"," -2.944296","  0.598997"
"235"," -0.019261"," -2.953993","  0.599497"
"236"," -0.028767"," -2.962601","  0.599530"
"237"," -0.037008"," -2.970260","  0.599352"
