"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"187"," -0.932617"," -2.336165","  0.192785"
"188"," -0.927061"," -2.321666","  0.191055"
"189"," -0.922559"," -2.307906","  0.188170"
"190"," -0.919193"," -2.295164","  0.184492"
"191"," -0.916993"," -2.283656","  0.180366"
"192"," -0.915935"," -2.273534","  0.176109"
"193"," -0.915946"," -2.264885","  0.171993"
"194"," -0.916911"," -2.257732","  0.168242"
"195"," -0.918682"," -2.252043","  0.165022"
"196"," -0.921085"," -2.247735","  0.162445"
"197"," -0.923928"," -2.244681","  0.160563"
"198"," -0.927013"," -2.242715","  0.159378"
"199"," -0.930146"," -2.241638","  0.158846"
"200"," -0.933140"," -2.241227","  0.158884"
"201"," -0.935834"," -2.241251","  0.159384"
