"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"262","  1.045645"," -1.554798"," -0.261984"
"263","  1.047667"," -1.662338"," -0.237409"
"264","  1.047387"," -1.762615"," -0.193840"
"265","  1.046838"," -1.855677"," -0.129951"
"266","  1.049053"," -1.942485"," -0.045931"
"267","  1.057293"," -2.023666","  0.055929"
"268","  1.073498"," -2.098469","  0.171345"
"269","  1.096832"," -2.164754","  0.295010"
"270","  1.123425"," -2.220129","  0.422026"
"271","  1.147694"," -2.263549","  0.548960"
"272","  1.164549"," -2.296359","  0.673877"
"273","  1.171256"," -2.322182","  0.795334"
"274","  1.168103"," -2.345786","  0.911010"
"275","  1.157770"," -2.371520","  1.016922"
"276","  1.143888"," -2.401982","  1.107758"
"277","  1.129493"," -2.437372","  1.178162"
"278","  1.116009"," -2.475730","  1.224222"
"279","  1.103075"," -2.513892","  1.244407"
"280","  1.089065"," -2.548758","  1.239629"
"281","  1.071899"," -2.578374","  1.212694"
"282","  1.049783"," -2.602461","  1.167550"
"283","  1.021714"," -2.622268","  1.108606"
"284","  0.987672"," -2.639887","  1.040169"
"285","  0.948521"," -2.657394","  0.966020"
"286","  0.905659"," -2.676178","  0.889230"
"287","  0.860621"," -2.696720","  0.812243"
"288","  0.814770"," -2.718767","  0.737101"
"289","  0.769159"," -2.741725","  0.665621"
"290","  0.724537"," -2.764987","  0.599445"
"291","  0.681420"," -2.788126","  0.540000"
"292","  0.640162"," -2.810916","  0.488416"
"293","  0.601010"," -2.833285","  0.445480"
"294","  0.564128"," -2.855226","  0.411617"
"295","  0.529614"," -2.876740","  0.386909"
"296","  0.497510"," -2.897788","  0.371131"
"297","  0.467812"," -2.918268","  0.363809"
"298","  0.440481"," -2.938014","  0.364266"
"299","  0.415445"," -2.956799","  0.371686"
"300","  0.392610"," -2.974347","  0.385153"
"301","  0.371854"," -2.990357","  0.403703"
"302","  0.353034"," -3.004514","  0.426348"
"303","  0.335975"," -3.016517","  0.452107"
"304","  0.320477"," -3.026094","  0.480024"
"305","  0.306321"," -3.033029","  0.509177"
"306","  0.293284"," -3.037171","  0.538683"
"307","  0.281164"," -3.038450","  0.567703"
"308","  0.269791"," -3.036878","  0.595442"
"309","  0.259033"," -3.032542","  0.621155"
"310","  0.248783"," -3.025596","  0.644156"
"311","  0.238949"," -3.016247","  0.663844"
"312","  0.229433"," -3.004744","  0.679729"
"313","  0.220136"," -2.991366","  0.691456"
"314","  0.210955"," -2.976406","  0.698832"
"315","  0.201796"," -2.960167","  0.701825"
"316","  0.192576"," -2.942956","  0.700560"
"317","  0.183231"," -2.925077","  0.695307"
"318","  0.173714"," -2.906825","  0.686452"
"319","  0.163994"," -2.888484","  0.674474"
"320","  0.154056"," -2.870307","  0.659913"
"321","  0.143900"," -2.852521","  0.643343"
"322","  0.133540"," -2.835310","  0.625341"
"323","  0.123007"," -2.818818","  0.606465"
"324","  0.112348"," -2.803145","  0.587233"
"325","  0.101631"," -2.788347","  0.568108"
"326","  0.090938"," -2.774444","  0.549484"
"327","  0.080368"," -2.761421","  0.531687"
"328","  0.070027"," -2.749237","  0.514962"
"329","  0.060022"," -2.737833","  0.499485"
"330","  0.050453"," -2.727135","  0.485362"
