"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"183","  1.704254"," -2.744396"," -0.618786"
"184","  1.614620"," -2.760543"," -0.644052"
"185","  1.531962"," -2.764715"," -0.651532"
"186","  1.458811"," -2.758568"," -0.637076"
"187","  1.397511"," -2.743761"," -0.597610"
"188","  1.349471"," -2.721622"," -0.532216"
"189","  1.314160"," -2.693011"," -0.442837"
"190","  1.288399"," -2.658641"," -0.334153"
"191","  1.266778"," -2.619833"," -0.212563"
"192","  1.243567"," -2.579218"," -0.084718"
"193","  1.215341"," -2.540718","  0.043726"
"194","  1.182655"," -2.508603","  0.168614"
"195","  1.149523"," -2.486152","  0.286971"
"196","  1.121063"," -2.474762","  0.396258"
"197","  1.100928"," -2.473922","  0.493780"
"198","  1.090013"," -2.481845","  0.576616"
"199","  1.086755"," -2.496230","  0.642030"
"200","  1.088344"," -2.514838","  0.688068"
"201","  1.091921"," -2.535807","  0.714016"
"202","  1.095295"," -2.557810","  0.720588"
"203","  1.097121"," -2.580048","  0.709826"
"204","  1.096740"," -2.602081","  0.684781"
"205","  1.093852"," -2.623555","  0.649071"
"206","  1.088206"," -2.644001","  0.606448"
"207","  1.079406"," -2.662847","  0.560473"
"208","  1.066957"," -2.679627","  0.514347"
"209","  1.050525"," -2.694180","  0.470823"
"210","  1.030258"," -2.706638","  0.432143"
"211","  1.006935"," -2.717161","  0.399955"
"212","  0.981810"," -2.725626","  0.375241"
"213","  0.956240"," -2.731497","  0.358286"
"214","  0.931300"," -2.733990","  0.348753"
"215","  0.907596"," -2.732399","  0.345821"
"216","  0.885293"," -2.726387","  0.348356"
"217","  0.864281"," -2.716104","  0.355073"
"218","  0.844356"," -2.702126","  0.364652"
"219","  0.825352"," -2.685292","  0.375819"
"220","  0.807215"," -2.666533","  0.387402"
"221","  0.789996"," -2.646737","  0.398370"
"222","  0.773823"," -2.626670","  0.407870"
"223","  0.758837"," -2.606956","  0.415247"
"224","  0.745149"," -2.588075","  0.420053"
"225","  0.732809"," -2.570378","  0.422051"
"226","  0.721801"," -2.554107","  0.421196"
"227","  0.712049"," -2.539400","  0.417616"
"228","  0.703434"," -2.526308","  0.411586"
"229","  0.695808"," -2.514799","  0.403490"
"230","  0.689009"," -2.504779","  0.393794"
"231","  0.682875"," -2.496102","  0.383013"
"232","  0.677248"," -2.488586","  0.371676"
"233","  0.671984"," -2.482036","  0.360303"
"234","  0.666955"," -2.476252","  0.349377"
"235","  0.662053"," -2.471047","  0.339323"
"236","  0.657189"," -2.466253","  0.330493"
"237","  0.652298"," -2.461734","  0.323151"
"238","  0.647335"," -2.457389","  0.317467"
