"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"183"," -0.216742","  0.683983","  0.152357"
"184"," -0.072058","  0.724541","  0.120198"
"185","  0.081557","  0.749204","  0.090339"
"186","  0.238380","  0.755564","  0.061715"
"187","  0.392521","  0.741500","  0.033316"
"188","  0.538566","  0.705234","  0.004408"
"189","  0.672143","  0.645525"," -0.025321"
"190","  0.790298","  0.561940"," -0.055736"
"191","  0.891610","  0.455123"," -0.086361"
"192","  0.976052","  0.326931"," -0.116556"
"193","  1.044665","  0.180371"," -0.145738"
"194","  1.099161","  0.019341"," -0.173547"
"195","  1.141522"," -0.151736"," -0.199942"
"196","  1.173673"," -0.328301"," -0.225208"
"197","  1.197243"," -0.505996"," -0.249892"
"198","  1.213406"," -0.680898"," -0.274684"
"199","  1.222805"," -0.849661"," -0.300276"
"200","  1.225550"," -1.009568"," -0.327212"
"201","  1.221272"," -1.158542"," -0.355757"
"202","  1.209224"," -1.295121"," -0.385804"
"203","  1.188426"," -1.418445"," -0.416808"
"204","  1.157834"," -1.528256"," -0.447779"
"205","  1.116547"," -1.624923"," -0.477312"
"206","  1.064074"," -1.709459"," -0.503659"
"207","  1.000704"," -1.783500"," -0.524836"
"208","  0.927964"," -1.849148"," -0.538770"
"209","  0.849059"," -1.908591"," -0.543480"
"210","  0.769003"," -1.963461"," -0.537296"
"211","  0.694069"," -2.014054"," -0.519071"
"212","  0.630288"," -2.058732"," -0.488365"
"213","  0.581288"," -2.094021"," -0.445505"
"214","  0.546495"," -2.115697"," -0.391510"
"215","  0.521028"," -2.120575"," -0.327875"
"216","  0.497902"," -2.108105"," -0.256273"
"217","  0.471586"," -2.080740"," -0.178272"
"218","  0.440779"," -2.042791"," -0.095241"
"219","  0.408725"," -1.998520"," -0.008600"
"220","  0.381149"," -1.950571","  0.079619"
"221","  0.363395"," -1.899433","  0.166295"
"222","  0.358346"," -1.843849","  0.247321"
"223","  0.365721"," -1.781752","  0.318444"
"224","  0.382499"," -1.711363","  0.376459"
"225","  0.404067"," -1.632112","  0.420109"
"226","  0.425723"," -1.545032","  0.450214"
"227","  0.444062"," -1.452370","  0.469047"
"228","  0.457711"," -1.356640","  0.479304"
"229","  0.467106"," -1.259711","  0.483184"
"230","  0.473507"," -1.162553","  0.481912"
