"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"285","  0.719728"," -3.633243","  0.585423"
"286","  0.700494"," -3.639105","  0.580836"
"287","  0.681270"," -3.642516","  0.579104"
"288","  0.662202"," -3.643643","  0.579917"
"289","  0.643429"," -3.642717","  0.582914"
"290","  0.625083"," -3.640021","  0.587706"
"291","  0.607284"," -3.635870","  0.593893"
"292","  0.590138"," -3.630606","  0.601082"
"293","  0.573745"," -3.624570","  0.608898"
"294","  0.558191"," -3.618098","  0.617001"
"295","  0.543553"," -3.611499","  0.625087"
"296","  0.529901"," -3.605048","  0.632898"
"297","  0.517293"," -3.598974","  0.640226"
"298","  0.505776"," -3.593457","  0.646911"
"299","  0.495390"," -3.588620","  0.652842"
"300","  0.486160"," -3.584537","  0.657958"
"301","  0.478095"," -3.581228","  0.662236"
"302","  0.471191"," -3.578674","  0.665694"
"303","  0.465421"," -3.576816","  0.668385"
